"","id","name","lat","long","date","areaSqKm","boundary","initGovt","initRebel","initCiv","initOther","targetGovt","targetRebel","targetCiv","targetOther","direct","hometownRel","governanceApproval","difficultFindJob","stdLiving","orgs","year","yearsSince1969"
"528",2271,"Armagh",54.176946,-6.341837,19711209,1368.053543,1,0,0,1,0,0,0,1,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1971,2
"529",7462,"Armagh",54.18859863,-6.361060143,19731023,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"530",6984,"Armagh",54.18859863,-6.361060143,19730622,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"531",3576,"Armagh",54.358913,-6.652616,19821025,1368.053543,0,1,0,0,0,0,0,1,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1982,13
"532",6780,"Armagh",54.18859863,-6.361060143,19730426,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"533",7333,"Armagh",54.18859863,-6.361060143,19730915,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"534",7880,"Armagh",54.175348,-6.340471,19740608,1368.053543,1,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1974,5
"535",2888,"Armagh",54.423044,-6.452778,19741027,1368.053543,0,1,0,0,0,0,0,1,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1974,5
"536",6375,"Armagh",54.34640121,-6.656970024,19730121,1368.053543,0,0,0,0,0,1,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"537",7380,"Armagh",54.34640121,-6.656970024,19730930,1368.053543,0,0,0,0,1,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"538",7815,"Armagh",54.35549164,-6.414700031,19740528,1368.053543,0,1,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1974,5
"539",8617,"Armagh",54.19549179,-6.395780087,19741221,1368.053543,0,0,0,0,0,1,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1974,5
"540",1279,"Armagh",54.34640121,-6.656970024,19751122,1368.053543,0,0,1,0,0,1,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1975,6
"541",1663,"Armagh",54.18859863,-6.361060143,19840409,1368.053543,0,0,1,0,0,1,0,0,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1984,15
"542",7201,"Armagh",54.18859863,-6.361060143,19730813,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"543",6711,"Armagh",54.34640121,-6.656970024,19730407,1368.053543,0,0,0,0,0,1,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"544",7250,"Armagh",54.42554855,-6.438469887,19730823,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"545",8571,"Armagh",54.18859863,-6.361060143,19741201,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1974,5
"546",2305,"Armagh",54.342834,-6.65878,19720129,1368.053543,0,0,0,1,0,0,0,1,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1972,3
"547",8570,"Armagh",54.168421,-6.343225,19741201,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1974,5
"548",3554,"Armagh",54.342834,-6.65878,19820124,1368.053543,0,1,0,0,0,0,0,1,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1982,13
"549",3039,"Armagh",54.34640121,-6.656970024,19760104,1368.053543,0,1,0,0,0,0,0,1,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1976,7
"550",6961,"Armagh",54.34640121,-6.656970024,19730618,1368.053543,0,0,0,0,0,1,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"551",1691,"Armagh",54.1887207,-6.362110138,19850228,1368.053543,0,0,1,0,0,1,0,0,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1985,16
"552",3885,"Armagh",54.42554855,-6.438469887,19970427,1368.053543,0,0,0,1,0,0,0,1,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1997,28
"553",2994,"Armagh",54.34640121,-6.656970024,19750822,1368.053543,0,1,0,0,0,0,0,1,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1975,6
"554",8720,"Armagh",54.34640121,-6.656970024,19770116,1368.053543,0,1,0,0,0,0,1,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1977,8
"555",7090,"Armagh",54.34640121,-6.656970024,19730720,1368.053543,0,0,0,0,0,1,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"556",8585,"Armagh",54.176946,-6.341837,19741204,1368.053543,1,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1974,5
"557",1936,"Armagh",54.352056,-6.662953,19940521,1368.053543,0,0,1,0,0,0,1,0,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1994,25
"558",7219,"Armagh",54.42554855,-6.438469887,19730818,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"559",5743,"Armagh",54.42554855,-6.438469887,19720901,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1972,3
"560",7741,"Armagh",54.42554855,-6.438469887,19740520,1368.053543,0,1,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1974,5
"561",7097,"Armagh",54.34640121,-6.656970024,19730721,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"562",6607,"Armagh",54.345665,-6.658097,19730307,1368.053543,0,1,0,0,0,0,1,0,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"563",1424,"Armagh",54.18859863,-6.361060143,19780905,1368.053543,0,0,1,0,0,1,0,0,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1978,9
"564",1218,"Armagh",54.1887207,-6.362110138,19741116,1368.053543,0,0,1,0,0,1,0,0,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1974,5
"565",1432,"Armagh",54.34640121,-6.656970024,19781221,1368.053543,0,0,1,0,0,1,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1978,9
"566",388,"Armagh",54.34640121,-6.656970024,19810319,1368.053543,0,0,1,0,0,0,0,1,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1981,12
"567",4631,"Armagh",54.34640121,-6.656970024,19720122,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1972,3
"568",4389,"Armagh",54.42554855,-6.438469887,19710928,1368.053543,0,0,0,1,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1971,2
"569",4027,"Armagh",54.34640121,-6.656970024,19700328,1368.053543,0,0,0,1,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1970,1
"570",439,"Armagh",54.344323,-6.664994,19840429,1368.053543,0,0,1,0,0,0,0,1,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1984,15
"571",6192,"Armagh",54.18859863,-6.361060143,19721129,1368.053543,0,0,0,0,0,1,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1972,3
"572",2205,"Armagh",54.18859863,-6.361060143,19711024,1368.053543,0,0,0,1,0,0,0,1,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1971,2
"573",5502,"Armagh",54.34640121,-6.656970024,19720722,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1972,3
"574",6781,"Armagh",54.34640121,-6.656970024,19730427,1368.053543,0,0,0,0,0,1,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"575",8667,"Armagh",54.19549179,-6.395780087,19750605,1368.053543,0,1,0,0,0,0,1,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1975,6
"576",3934,"Armagh",54.18859863,-6.361060143,19690420,1368.053543,0,0,0,1,0,1,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1969,0
"577",3038,"Armagh",54.22180176,-6.486440182,19760104,1368.053543,0,1,0,0,0,0,0,1,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1976,7
"578",6145,"Armagh",54.34640121,-6.656970024,19721116,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1972,3
"579",6910,"Armagh",54.18859863,-6.361060143,19730605,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"580",3462,"Armagh",54.424464,-6.449227,19790728,1368.053543,0,1,0,0,0,0,0,1,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1979,10
"581",1320,"Armagh",54.350477,-6.657794,19760627,1368.053543,0,0,1,0,0,1,0,0,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1976,7
"582",34,"Armagh",54.1887207,-6.362110138,19711127,1368.053543,0,0,1,0,0,0,0,1,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1971,2
"583",7249,"Armagh",54.34640121,-6.656970024,19730823,1368.053543,0,1,0,0,0,0,0,0,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"584",5797,"Armagh",54.34640121,-6.656970024,19720909,1368.053543,0,0,0,0,0,1,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1972,3
"585",1851,"Armagh",54.2582041,-6.61825277,19900726,1368.053543,0,0,1,0,0,0,1,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1990,21
"586",1463,"Armagh",54.42556,-6.463092,19790727,1368.053543,0,0,1,0,0,1,0,0,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1979,10
"587",2956,"Armagh",54.42454147,-6.445829868,19750427,1368.053543,0,1,0,0,0,0,0,1,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1975,6
"588",2997,"Armagh",54.265167,-6.625891,19750824,1368.053543,0,1,0,0,0,0,0,1,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1975,6
"589",5624,"Armagh",54.34640121,-6.656970024,19720810,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1972,3
"590",270,"Armagh",54.22180176,-6.486440182,19760105,1368.053543,0,0,1,0,0,0,0,1,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1976,7
"591",4960,"Armagh",54.29753876,-6.521490097,19720326,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1972,3
"592",3844,"Armagh",54.424464,-6.449227,19940311,1368.053543,0,1,0,0,0,0,0,1,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1994,25
"593",9127,"Armagh",54.40813828,-6.6072402,19870508,1368.053543,0,1,0,0,0,0,1,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1987,18
"594",1537,"Armagh",54.34640121,-6.656970024,19810519,1368.053543,0,0,1,0,0,1,0,0,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1981,12
"595",5688,"Armagh",54.14208984,-6.358660221,19720822,1368.053543,0,0,0,0,0,0,1,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1972,3
"596",6587,"Armagh",54.18859863,-6.361060143,19730303,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"597",7311,"Armagh",54.34634058,-6.658330635,19730909,1368.053543,0,1,0,0,0,0,1,0,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"598",5742,"Armagh",54.42554855,-6.438469887,19720901,1368.053543,0,0,0,0,0,1,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1972,3
"599",1867,"Armagh",54.348647,-6.673656,19910301,1368.053543,0,0,1,0,0,1,0,0,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1991,22
"600",6362,"Armagh",54.422084,-6.45254,19730118,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"601",1517,"Armagh",54.34640121,-6.656970024,19810120,1368.053543,0,0,1,0,0,0,1,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1981,12
"602",3037,"Armagh",54.22180176,-6.486440182,19760104,1368.053543,0,1,0,0,0,0,0,1,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1976,7
"603",8407,"Armagh",54.34640121,-6.656970024,19741030,1368.053543,0,0,0,0,0,1,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1974,5
"604",3854,"Armagh",54.35241,-6.655625,19940518,1368.053543,0,1,0,0,0,0,0,1,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1994,25
"605",692,"Armagh",54.327645,-6.652444,19720210,1368.053543,0,0,1,0,0,1,0,0,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1972,3
"606",6656,"Armagh",54.18859863,-6.361060143,19730315,1368.053543,0,1,0,0,0,0,1,0,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"607",567,"Armagh",54.331225,-6.682986,19940513,1368.053543,0,0,1,0,0,0,0,1,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1994,25
"608",6272,"Armagh",54.34640121,-6.656970024,19721218,1368.053543,0,0,0,0,0,1,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1972,3
"609",436,"Armagh",54.34640121,-6.656970024,19840303,1368.053543,0,0,1,0,0,0,0,1,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1984,15
"610",219,"Armagh",54.44459,-6.364421,19750306,1368.053543,1,0,1,0,0,0,0,1,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1975,6
"611",6451,"Armagh",54.42554855,-6.438469887,19730204,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"612",1403,"Armagh",54.19549179,-6.395780087,19780217,1368.053543,0,0,1,0,0,1,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1978,9
"613",1257,"Armagh",54.34640121,-6.656970024,19750830,1368.053543,0,0,1,0,0,1,0,0,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1975,6
"614",5817,"Armagh",54.34640121,-6.656970024,19720914,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1972,3
"615",7108,"Armagh",54.345638,-6.655757,19730722,1368.053543,0,1,0,0,0,0,0,0,1,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"616",151,"Armagh",54.18859863,-6.361060143,19730925,1368.053543,0,0,1,0,0,0,0,1,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"617",1606,"Armagh",54.482717,-6.370567,19821027,1368.053543,0,0,1,0,0,1,0,0,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1982,13
"618",3935,"Armagh",54.34640121,-6.656970024,19690420,1368.053543,0,0,0,1,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1969,0
"619",1248,"Armagh",54.46709824,-6.338129997,19750707,1368.053543,1,0,1,0,0,1,0,0,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1975,6
"620",1536,"Armagh",54.34640121,-6.656970024,19810519,1368.053543,0,0,1,0,0,1,0,0,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1981,12
"621",6409,"Armagh",54.18859863,-6.361060143,19730130,1368.053543,0,0,0,0,0,1,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"622",7723,"Armagh",54.42554855,-6.438469887,19740517,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1974,5
"623",4080,"Armagh",54.347002,-6.647683,19701128,1368.053543,0,0,0,1,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1970,1
"624",5687,"Armagh",54.14208984,-6.358660221,19720822,1368.053543,0,0,0,0,0,0,1,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1972,3
"625",7175,"Armagh",54.18859863,-6.361060143,19730807,1368.053543,0,0,0,0,0,1,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"626",6698,"Armagh",54.18859863,-6.361060143,19730331,1368.053543,0,1,0,0,0,0,0,0,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"627",1866,"Armagh",54.348647,-6.673656,19910301,1368.053543,0,0,1,0,0,1,0,0,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1991,22
"628",1299,"Armagh",54.2582041,-6.61825277,19760226,1368.053543,0,0,1,0,0,1,0,0,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1976,7
"629",424,"Armagh",54.34640121,-6.656970024,19830309,1368.053543,0,0,1,0,0,0,0,1,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1983,14
"630",2996,"Armagh",54.2582041,-6.61825277,19750824,1368.053543,0,1,0,0,0,0,0,1,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1975,6
"631",1687,"Armagh",54.34640121,-6.656970024,19850217,1368.053543,0,0,1,0,0,1,0,0,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1985,16
"632",4346,"Armagh",54.18859863,-6.361060143,19710904,1368.053543,0,0,0,1,0,1,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1971,2
"633",984,"Armagh",54.34640121,-6.656970024,19730407,1368.053543,0,0,1,0,0,1,0,0,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"634",7689,"Armagh",54.422247,-6.453445,19740416,1368.053543,0,0,0,0,0,1,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1974,5
"635",1539,"Armagh",54.22180176,-6.486440182,19810528,1368.053543,0,0,1,0,0,1,0,0,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1981,12
"636",5604,"Armagh",54.18859863,-6.361060143,19720809,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1972,3
"637",3049,"Armagh",54.42191868,-6.452824201,19760125,1368.053543,0,1,0,0,0,0,0,1,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1976,7
"638",1607,"Armagh",54.482717,-6.370567,19821027,1368.053543,0,0,1,0,0,1,0,0,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1982,13
"639",1111,"Armagh",54.18859863,-6.361060143,19740601,1368.053543,0,0,1,0,0,1,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1974,5
"640",1544,"Armagh",54.1887207,-6.362110138,19810620,1368.053543,0,0,1,0,0,1,0,0,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1981,12
"641",7501,"Armagh",54.19549179,-6.395780087,19731102,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"642",6399,"Armagh",54.34640121,-6.656970024,19730128,1368.053543,0,0,0,0,1,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"643",781,"Armagh",54.18859863,-6.361060143,19720604,1368.053543,0,0,1,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1972,3
"644",512,"Armagh",54.347621,-6.644377,19910503,1368.053543,0,0,1,0,0,0,0,1,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1991,22
"645",4664,"Armagh",54.34640121,-6.656970024,19720127,1368.053543,0,1,0,0,0,0,0,0,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1972,3
"646",7222,"Armagh",54.34640121,-6.656970024,19730819,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"647",8208,"Armagh",54.18859863,-6.361060143,19740821,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1974,5
"648",7370,"Armagh",54.18859863,-6.361060143,19730928,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"649",4632,"Armagh",54.34640121,-6.656970024,19720122,1368.053543,0,0,0,0,0,1,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1972,3
"650",7200,"Armagh",54.18859863,-6.361060143,19730813,1368.053543,0,1,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"651",7640,"Armagh",54.176946,-6.341837,19731224,1368.053543,1,0,0,0,0,0,1,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"652",6562,"Armagh",54.18859863,-6.361060143,19730226,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"653",6357,"Armagh",54.18859863,-6.361060143,19730116,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"654",7696,"Armagh",54.18859863,-6.361060143,19740513,1368.053543,0,0,0,0,0,1,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1974,5
"655",3940,"Armagh",54.34640121,-6.656970024,19690426,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1969,0
"656",3965,"Armagh",54.40813828,-6.6072402,19690713,1368.053543,0,0,0,1,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1969,0
"657",7218,"Armagh",54.34640121,-6.656970024,19730818,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"658",1063,"Armagh",54.46200986,-6.342724627,19731201,1368.053543,1,0,1,0,0,1,0,0,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"659",8321,"Armagh",54.34640121,-6.656970024,19741005,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1974,5
"660",887,"Armagh",54.35129508,-6.65822178,19720916,1368.053543,0,0,1,0,0,1,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1972,3
"661",5468,"Armagh",54.34640121,-6.656970024,19720715,1368.053543,0,0,0,0,0,1,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1972,3
"662",7841,"Armagh",54.423717,-6.446231,19740601,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1974,5
"663",5932,"Armagh",54.18859863,-6.361060143,19721006,1368.053543,0,0,0,0,0,1,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1972,3
"664",9218,"Armagh",54.34640121,-6.656970024,19981006,1368.053543,0,1,0,0,0,1,0,0,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1998,29
"665",6204,"Armagh",54.34640121,-6.656970024,19721203,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1972,3
"666",1631,"Armagh",54.18859863,-6.361060143,19830315,1368.053543,0,0,1,0,0,1,0,0,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1983,14
"667",1605,"Armagh",54.482717,-6.370567,19821027,1368.053543,0,0,1,0,0,1,0,0,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1982,13
"668",148,"Armagh",54.42232,-6.451911,19730818,1368.053543,0,0,1,0,0,0,0,1,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"669",901,"Armagh",54.163723,-6.339789,19721010,1368.053543,0,0,1,0,0,1,0,0,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1972,3
"670",7371,"Armagh",54.44581985,-6.592110157,19730928,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"671",1849,"Armagh",54.34169078,-6.718499359,19900724,1368.053543,0,0,1,0,0,1,0,0,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1990,21
"672",1732,"Armagh",54.34640121,-6.656970024,19860910,1368.053543,0,0,1,0,0,0,1,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1986,17
"673",3084,"Armagh",54.44189072,-6.685450077,19760515,1368.053543,1,1,0,0,0,0,0,1,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1976,7
"674",5291,"Armagh",54.42554855,-6.438469887,19720603,1368.053543,0,1,0,0,0,1,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1972,3
"675",8584,"Armagh",54.176946,-6.341837,19741204,1368.053543,1,0,0,0,0,1,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1974,5
"676",1603,"Armagh",54.34640121,-6.656970024,19821007,1368.053543,0,0,1,0,0,1,0,0,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1982,13
"677",7211,"Armagh",54.34640121,-6.656970024,19730816,1368.053543,0,1,0,0,0,0,0,0,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"678",6513,"Armagh",54.42554855,-6.438469887,19730214,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"679",109,"Armagh",54.181418,-6.407507,19720822,1368.053543,0,0,1,0,0,0,0,1,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1972,3
"680",6856,"Armagh",54.42554855,-6.438469887,19730519,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
"681",1604,"Armagh",54.34640121,-6.656970024,19821007,1368.053543,0,0,1,0,0,1,0,0,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1982,13
"682",33,"Armagh",54.1887207,-6.362110138,19711127,1368.053543,0,0,1,0,0,0,0,1,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1971,2
"683",6173,"Armagh",54.34640121,-6.656970024,19721124,1368.053543,0,0,0,0,0,0,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1972,3
"684",9059,"Armagh",54.344944,-6.660696,19821212,1368.053543,0,1,0,0,0,0,1,0,0,1,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1982,13
"685",6392,"Armagh",54.34640121,-6.656970024,19730126,1368.053543,0,0,0,0,0,1,0,0,0,0,1.671875,2.78688524590164,2.015625,2.91935483870968,35,1973,4
